date,station,depth_m,year,month,day,temperature_degC,salinity_psu,density_kg_m3,PAR,fluorescence_mg_m3,oxygenConc_umol_kg,oxygenSaturation_percent,latitude
20161101,1,17,2016,11,1,10.96686667,32.70975,24.9987,3.11,1.0102,126.5318333,46.274945,43.903
20161101,1,18,2016,11,1,10.96654,32.7084,24.99776,2.282,1.00626,124.4206,45.502032,43.903
20161101,1,19,2016,11,1,10.96721667,32.7096,24.99855,1.688333333,0.984766667,121.7571667,44.52909,43.903
20161101,1,20,2016,11,1,10.96783333,32.71156667,24.99998333,1.205,1.005383333,119.916,43.85687667,43.903
20161101,1,21,2016,11,1,10.9679,32.71144,24.99994,0.8742,0.9809,118.2358,43.242324,43.903
20161101,1,22,2016,11,1,10.96862,32.71446,25.00218,0.6404,0.9731,116.7352,42.695062,43.903
20161101,1,23,2016,11,1,10.96866,32.71444,25.00214,0.4598,0.99128,115.955,42.409844,43.903
20161101,1,24,2016,11,1,10.96875,32.71446667,25.00216667,0.315666667,0.98565,114.414,41.846225,43.903
20161101,1,25,2016,11,1,10.96888,32.71436,25.00212,0.2128,0.97878,113.0466,41.34625,43.903
20161101,1,26,2016,11,1,10.96908,32.71398,25.00176,0.148,0.97968,111.7752,40.881272,43.903
20161101,1,27,2016,11,1,10.96944,32.71374,25.00152,0.09528,0.99448,111.5204,40.788346,43.903
20161101,1,28,2016,11,1,10.96944,32.71382,25.00166,0.05432,1.02868,109.5294,40.060238,43.903
20161101,1,29,2016,11,1,10.96934,32.71388,25.00176,0.02424,0.99038,109.8602,40.181094,43.903
20161101,1,30,2016,11,1,10.9691,32.71435,25.00215,0.0023155,1.0041,108.948,39.84731833,43.903
20161101,1,31,2016,11,1,10.96912727,32.71443636,25.00223636,1.03E-04,1.017154545,108.1014545,39.53785182,43.903
20161101,2,1,2016,11,1,10.95623529,32.78258824,25.05691176,749.7647059,0.695558824,119.5389412,43.73025471,43.863
20161101,2,2,2016,11,1,10.97132222,32.78503333,25.05618889,534.4444444,0.753511111,121.2484444,44.37069556,43.863
20161101,2,3,2016,11,1,10.97102222,32.78574444,25.05681111,342.5555556,0.907811111,117.2806667,42.91863444,43.863
20161101,2,4,2016,11,1,10.968625,32.786025,25.057475,225.75,1.0515875,114.1035,41.75385,43.863
20161101,2,5,2016,11,1,10.97135556,32.78515556,25.05632222,156.4444444,1.128133333,111.4275556,40.77676778,43.863
20161101,2,6,2016,11,1,10.96958889,32.78674444,25.05788889,106.5222222,1.089388889,109.8428889,40.19577556,43.863
20161101,2,7,2016,11,1,10.9719625,32.787975,25.05845,76.1625,1.0754375,107.30275,39.26860875,43.863
20161101,2,8,2016,11,1,10.97127778,32.78564444,25.05677778,54.87777778,1.099466667,106.1988889,38.86344556,43.863
20161101,2,9,2016,11,1,10.9633625,32.7990375,25.0686375,39.3125,1.0614375,108.997125,39.8845875,43.863
20161101,2,10,2016,11,1,10.968925,32.82085,25.08465,28.6,1.044825,111.58675,40.84331375,43.863
20161101,2,11,2016,11,1,10.9671,32.81498571,25.08042857,20.87142857,1.036471429,114.0164286,41.72917429,43.863
20161101,2,12,2016,11,1,10.97034286,32.82882857,25.09064286,15.44285714,1.026471429,113.5514286,41.56602143,43.863
20161101,2,13,2016,11,1,10.967875,32.837375,25.09775,11.275,1.01495,114.190125,41.80014,43.863
20161101,2,14,2016,11,1,10.96505714,32.83301429,25.09488571,8.162857143,1.041171429,113.9157143,41.69591,43.863
20161101,2,15,2016,11,1,10.96525,32.833325,25.0951375,5.985,1.0423625,113.284375,41.4651725,43.863
20161101,2,16,2016,11,1,10.9644125,32.8464875,25.105525,4.435,1.0230125,114.02525,41.73939875,43.863
20161101,2,17,2016,11,1,10.9643125,32.848925,25.1074375,3.295,1.010025,114.25525,41.8243275,43.863
20161101,2,18,2016,11,1,10.96422222,32.84931111,25.10777778,2.372222222,1.005133333,115.1297778,42.14446889,43.863
20161101,2,19,2016,11,1,10.964375,32.849575,25.108,1.7,1.0032625,115.563125,42.3032775,43.863
20161101,2,20,2016,11,1,10.96415417,32.84979167,25.10823333,1.173333333,0.995095833,116.7121667,42.72378042,43.863
20161101,3,1,2016,11,1,11.6283,32.95814167,25.07250833,1266.666667,0.670558333,151.7559167,56.379895,43.811
20161101,3,2,2016,11,1,11.60015,32.96236667,25.08096667,1007.666667,0.708966667,151.8885,56.39794333,43.811
20161101,3,3,2016,11,1,11.52892,32.96046,25.09252,779.8,0.78044,146.675,54.379556,43.811
20161101,3,4,2016,11,1,11.49404,32.96186,25.09998,577.4,0.90324,139.1024,51.534802,43.811
20161101,3,5,2016,11,1,11.46082,32.96432,25.10798,456.6,0.96642,137.8948,51.052352,43.811
20161101,3,6,2016,11,1,11.450175,32.966325,25.111525,357.75,1.08555,137.9855,51.07527,43.811
20161101,3,7,2016,11,1,11.44138,32.96806,25.11446,278.4,1.23756,138.6346,51.306772,43.811
20161101,3,8,2016,11,1,11.43383333,32.96898333,25.11656667,208.6666667,1.425266667,140.1388333,51.855585,43.811
20161101,3,9,2016,11,1,11.433475,32.968675,25.1164,161.25,1.600925,141.607,52.39827,43.811
20161101,3,10,2016,11,1,11.4277,32.96964,25.11824,131,1.43962,141.3554,52.299142,43.811
20161101,3,11,2016,11,1,11.42458,32.9704,25.11942,104.64,1.3192,143.2734,53.00555,43.811
20161101,3,12,2016,11,1,11.42424,32.9705,25.11956,83.42,1.3073,140.066,51.81867,43.811
20161101,3,13,2016,11,1,11.4243,32.97038333,25.11948333,66.5,1.31855,136.7986667,50.60986667,43.811
20161101,3,14,2016,11,1,11.42246667,32.97123333,25.12051667,53.51666667,1.258316667,133.0313333,49.21453667,43.811
20161101,3,15,2016,11,1,11.4211,32.97201429,25.12142857,43.45714286,1.279942857,128.1595714,47.41108429,43.811
20161101,3,16,2016,11,1,11.41942857,32.97355714,25.12292857,35.47142857,1.265142857,124.0094286,45.87471429,43.811
20161101,3,17,2016,11,1,11.419075,32.97375,25.1231625,29.5375,1.17235,121.030625,44.772555,43.811
20161101,3,18,2016,11,1,11.41941111,32.97342222,25.12285556,24.17777778,1.157277778,117.6517778,43.52275889,43.811
20161101,3,19,2016,11,1,11.4189,32.97346,25.12299,19.35,1.14595,115.8247,42.846482,43.811
20161101,3,20,2016,11,1,11.4091375,32.9732875,25.124675,16.0125,1.164225,113.526125,41.987445,43.811
20161101,3,21,2016,11,1,11.3978375,32.972975,25.1265,13.2375,1.09385,112.25175,41.50616375,43.811
20161101,3,22,2016,11,1,11.38214,32.97218,25.12876,10.9,1.09674,110.6218,40.889714,43.811
20161101,3,23,2016,11,1,11.36552857,32.97164286,25.13135714,9.277142857,1.066228571,109.8655714,40.59573286,43.811
20161101,3,24,2016,11,1,11.3379125,32.96865,25.1340375,7.52875,1.0842,108.891125,40.21145,43.811
20161101,3,25,2016,11,1,11.3413875,32.968425,25.13325,6.09125,1.0409125,107.8155,39.81711375,43.811
20161101,3,26,2016,11,1,11.33101667,32.96751667,25.13445,5.123333333,1.039333333,107.1696667,39.569795,43.811
20161101,3,27,2016,11,1,11.31847143,32.96595714,25.13552857,4.318571429,1.049657143,106.7612857,39.40798429,43.811
20161101,3,28,2016,11,1,11.3123625,32.965725,25.13645,3.56125,1.04845,106.264875,39.21973625,43.811
20161101,3,29,2016,11,1,11.29844286,32.96421429,25.1378,2.951428571,1.058485714,105.6205714,38.97004571,43.811
20161101,3,30,2016,11,1,11.28622857,32.96511429,25.14074286,2.471428571,1.054885714,105.4968571,38.91453143,43.811
20161101,3,31,2016,11,1,11.2833,32.96458,25.14087,2.016,1.02891,104.9633,38.715209,43.811
20161101,3,32,2016,11,1,11.27917143,32.96412857,25.14128571,1.69,1.024828571,104.758,38.63600571,43.811
20161101,3,33,2016,11,1,11.27718571,32.96444286,25.1419,1.424285714,1.024842857,104.4795714,38.53176857,43.811
20161101,3,34,2016,11,1,11.27402,32.96561,25.14341,1.162,1.02104,104.1331,38.40179,43.811
20161101,3,35,2016,11,1,11.27777778,32.96825556,25.14482222,0.952111111,0.984877778,103.7632222,38.26908556,43.811
20161101,3,36,2016,11,1,11.278375,32.9683375,25.1448,0.772375,0.9713125,103.522125,38.18066625,43.811
20161101,3,37,2016,11,1,11.27975714,32.96862857,25.14477143,0.644571429,0.988285714,103.204,38.06458429,43.811
20161101,3,38,2016,11,1,11.2818625,32.9691375,25.1448375,0.522625,0.9956125,102.940375,37.96915125,43.811
20161101,3,39,2016,11,1,11.28131111,32.9689,25.14476667,0.422555556,0.984444444,102.686,37.87482556,43.811
20161101,3,40,2016,11,1,11.28134286,32.96928571,25.1451,0.352142857,0.972828571,102.2432857,37.71169143,43.811
20161101,3,41,2016,11,1,11.27891,32.96999,25.14609,0.2775,0.98527,102.2204,37.701482,43.811
20161101,3,42,2016,11,1,11.26657143,32.96891429,25.14748571,0.221142857,0.964414286,102.1714286,37.67331,43.811
20161101,3,43,2016,11,1,11.24945,32.966775,25.1489625,0.1665,0.9474625,101.8455,37.53895625,43.811
20161101,3,44,2016,11,1,11.2372375,32.96555,25.1501875,0.125875,0.9634875,101.599625,37.43839875,43.811
20161101,3,45,2016,11,1,11.22462857,32.96418571,25.15141429,0.092785714,0.976985714,101.6192857,37.43522286,43.811
20161101,3,46,2016,11,1,11.22551111,32.96453333,25.15158889,0.055822222,0.965888889,101.4041111,37.35681778,43.811
20161101,3,47,2016,11,1,11.22545,32.9647,25.151725,0.038575,0.961,101.30075,37.3187675,43.811
20161101,3,48,2016,11,1,11.22762857,32.96572857,25.15215714,0.01907,0.954814286,101.1442857,37.26303714,43.811
20161101,3,49,2016,11,1,11.22662857,32.96622857,25.15271429,0.001490429,0.952571429,101.3304286,37.33096714,43.811
20161101,3,50,2016,11,1,11.21561429,32.96468571,25.15352857,1.02E-04,0.936214286,100.9295714,37.17428286,43.811
20161101,3,51,2016,11,1,11.21535,32.9642,25.1532,1.02E-04,0.9518,100.897,37.161755,43.811
20161101,4,1,2016,11,1,11.78632,33.00274,25.078,1308,0.4798,145.004,54.067128,43.753
20161101,4,2,2016,11,1,11.7822,33.006125,25.0814125,1095.25,0.542225,143.9165,53.65838625,43.753
20161101,4,3,2016,11,1,11.7361,33.0084625,25.091775,845.375,0.5575875,139.73825,52.05109375,43.753
20161101,4,4,2016,11,1,11.69451667,33.00778333,25.09895,666.3333333,0.7451,130.9356667,48.72955,43.753
20161101,4,5,2016,11,1,11.68238333,33.00871667,25.10195,498.8333333,0.85215,130.9935,48.73898167,43.753
20161101,4,6,2016,11,1,11.6798,33.00918,25.1028,382.6,0.94368,133.085,49.514584,43.753
20161101,4,7,2016,11,1,11.6731,33.0095,25.1043,301.6,0.99784,132.8236,49.410542,43.753
20161101,4,8,2016,11,1,11.67075,33.0099,25.105075,248.75,1.18265,134.105,49.88486,43.753
20161101,4,9,2016,11,1,11.6687,33.010825,25.106175,196.75,1.1479,136.444,50.75312,43.753
20161101,4,10,2016,11,1,11.66798,33.01118,25.10662,160.6,1.17974,138.657,51.57563,43.753
20161101,4,11,2016,11,1,11.666225,33.01175,25.1074,130.5,1.15955,138.8245,51.63625,43.753
20161101,4,12,2016,11,1,11.66512,33.0123,25.10806,105.54,1.09642,139.2512,51.7939,43.753
20161101,4,13,2016,11,1,11.66566,33.0133,25.10876,84.48,1.07536,136.8526,50.902814,43.753
20161101,4,14,2016,11,1,11.6655,33.013575,25.108975,68.1,1.0762,134.67575,50.092985,43.753
20161101,4,15,2016,11,1,11.665325,33.01395,25.109375,58.075,1.104625,130.347,48.48281,43.753
20161101,4,16,2016,11,1,11.66455,33.014575,25.110025,48.85,1.0865,127.766,47.52226,43.753
20161101,4,17,2016,11,1,11.6642,33.01478333,25.11025,39.56666667,1.0383,123.6846667,46.00399833,43.753
20161101,4,18,2016,11,1,11.6627,33.0152,25.1109,31.75,0.98505,120.05225,44.65164,43.753
20161101,4,19,2016,11,1,11.66172,33.01558,25.11138,27.16,1.04972,117.1194,43.560076,43.753
20161101,4,20,2016,11,1,11.65985,33.016125,25.1122,22,1.00755,115.82975,43.078815,43.753
20161101,4,21,2016,11,1,11.65898,33.01634,25.11252,18.68,0.93452,113.7906,42.319782,43.753
20161101,4,22,2016,11,1,11.658025,33.01645,25.1128,15.425,0.925325,112.32875,41.7752425,43.753
20161101,4,23,2016,11,1,11.6565,33.01682,25.11338,13.06,0.969,111.128,41.327508,43.753
20161101,4,24,2016,11,1,11.65285,33.017475,25.1146,10.7475,0.939825,109.79225,40.827805,43.753
20161101,4,25,2016,11,1,11.64886,33.01772,25.11554,9.14,0.95956,108.3876,40.302158,43.753
20161101,4,26,2016,11,1,11.647675,33.017825,25.115875,7.6325,0.913125,108.37175,40.2953075,43.753
20161101,4,27,2016,11,1,11.64758,33.01786,25.11594,6.42,0.91652,107.6696,40.034188,43.753
20161101,4,28,2016,11,1,11.6477,33.0179,25.115975,5.4575,0.9013,107.14675,39.8399375,43.753
20161101,4,29,2016,11,1,11.64762,33.01782,25.11594,4.586,0.94444,106.456,39.582918,43.753
20161101,4,30,2016,11,1,11.64784,33.01792,25.11602,3.762,0.86586,105.7752,39.330038,43.753
20161101,4,31,2016,11,1,11.650925,33.018825,25.116175,3.235,0.904325,105.78775,39.3375925,43.753
20161101,4,32,2016,11,1,11.65825,33.02023333,25.11595,2.663333333,0.901216667,105.0028333,39.05204333,43.753
20161101,4,33,2016,11,1,11.6599,33.020175,25.115625,2.2225,0.854575,104.69625,38.93936,43.753
20161101,4,34,2016,11,1,11.66534,33.02224,25.11624,1.9,0.95866,104.5118,38.875672,43.753
20161101,4,35,2016,11,1,11.668225,33.02315,25.11645,1.6,0.799075,104.301,38.7998025,43.753
20161101,4,36,2016,11,1,11.67382,33.02404,25.11614,1.344,0.85748,103.8314,38.62999,43.753
20161101,4,37,2016,11,1,11.67884,33.02578,25.1166,1.122,0.9507,103.5276,38.521442,43.753
20161101,4,38,2016,11,1,11.68242,33.02696,25.1169,0.9282,0.83778,103.312,38.44439,43.753
20161101,4,39,2016,11,1,11.6862,33.026825,25.116075,0.7875,0.8002,103.186,38.4006075,43.753
20161101,4,40,2016,11,1,11.70162,33.03082,25.1164,0.6698,0.8396,102.8794,38.299862,43.753
20161101,4,41,2016,11,1,11.70713333,33.03363333,25.11756667,0.5435,0.808666667,102.7288333,38.24901667,43.753
20161101,4,42,2016,11,1,11.70975,33.033275,25.11685,0.4545,0.810325,102.568,38.1911875,43.753
20161101,4,43,2016,11,1,11.73416,33.04062,25.11804,0.3794,0.80664,102.2524,38.095106,43.753
20161101,4,44,2016,11,1,11.74122,33.0449,25.12012,0.3112,0.776,101.8556,37.95402,43.753
20161101,4,45,2016,11,1,11.74531667,33.047,25.12096667,0.251833333,0.8098,101.7138333,37.90511667,43.753
20161101,4,46,2016,11,1,11.73988,33.04702,25.12202,0.2022,0.76362,101.5316,37.8329,43.753
20161101,4,47,2016,11,1,11.7192,33.04496,25.12428,0.1542,0.75492,101.3638,37.75342,43.753
20161101,4,48,2016,11,1,11.70186667,33.0394,25.12318333,0.121,0.751666667,101.2211667,37.68513167,43.753
20161101,4,49,2016,11,1,11.69061667,33.03821667,25.12433333,0.086066667,0.7661,101.0583333,37.61526167,43.753
20161101,4,50,2016,11,1,11.6813,33.03586667,25.1243,0.0663,0.795566667,100.951,37.56746333,43.753
20161101,4,51,2016,11,1,11.67228,33.03516,25.12538,0.04548,0.77722,100.8744,37.531636,43.753
20161101,4,52,2016,11,1,11.66015,33.03171667,25.12498333,0.029133333,0.77675,100.633,37.43130167,43.753
20161101,4,53,2016,11,1,11.65928333,33.03133333,25.12488333,0.008883333,0.8046,100.5598333,37.40333667,43.753
20161101,4,54,2016,11,1,11.65565,33.03135,25.12555,2.60E-04,0.821375,100.37975,37.333545,43.753
20161101,4,55,2016,11,1,11.64955,33.03025,25.125875,1.02E-04,0.823875,100.34925,37.3171275,43.753
20161101,4,56,2016,11,1,11.64541429,33.03017143,25.12658571,1.04E-04,0.840742857,100.2925714,37.29280429,43.753
20161101,4,57,2016,11,1,11.64386,33.03064,25.12728,1.05E-04,0.84128,100.2682,37.282736,43.753
20161101,4,58,2016,11,1,11.64384,33.03096,25.12752,1.02E-04,0.85808,100.156,37.241002,43.753
20161101,4,59,2016,11,1,11.6404,33.03138,25.1285,1.05E-04,0.84022,100.071,37.206876,43.753
20161101,4,60,2016,11,1,11.63438,33.0306,25.12904,1.02E-04,0.78058,99.9166,37.144464,43.753
20161101,4,61,2016,11,1,11.63376,33.0304,25.12898,1.02E-04,0.82038,99.915,37.14335,43.753
20161101,4,62,2016,11,1,11.63328333,33.0304,25.12911667,1.02E-04,0.78935,99.79483333,37.09833,43.753
20161101,4,63,2016,11,1,11.624175,33.03035,25.130775,1.02E-04,0.777325,99.7745,37.08374,43.753
20161101,4,64,2016,11,1,11.61685,33.0296,25.13156667,9.96E-05,0.795933333,99.70866667,37.05333833,43.753
20161101,4,65,2016,11,1,11.61496,33.02934,25.13176,1.02E-04,0.79306,99.5586,36.996028,43.753
20161101,4,66,2016,11,1,11.61374,33.02952,25.13214,1.02E-04,0.7711,99.4028,36.937186,43.753
20161101,4,67,2016,11,1,11.61178333,33.03001667,25.1329,1.02E-04,0.756533333,99.37116667,36.92403833,43.753
20161101,4,68,2016,11,1,11.61152,33.03008,25.13302,1.02E-04,0.7647,99.3492,36.915706,43.753
20161101,4,69,2016,11,1,11.6116,33.03055,25.13336667,1.02E-04,0.770766667,99.138,36.83737667,43.753
20161101,4,70,2016,11,1,11.61168,33.03084,25.1336,1.05E-04,0.75338,99.0128,36.79111,43.753
20161101,4,71,2016,11,1,11.61232,33.03078,25.13346,1.02E-04,0.77994,99.0528,36.806306,43.753
20161101,4,72,2016,11,1,11.61181667,33.0312,25.13391667,1.02E-04,0.78705,98.97083333,36.77568667,43.753
20161101,4,73,2016,11,1,11.61251429,33.03105714,25.13371429,1.02E-04,0.780342857,98.97257143,36.7768,43.753
20161101,4,74,2016,11,1,11.61544,33.03306,25.13474,1.02E-04,0.77996,98.866,36.739982,43.753
20161101,4,75,2016,11,1,11.61443333,33.04135,25.1414,1.02E-04,0.824666667,98.76783333,36.70497167,43.753
20161101,4,76,2016,11,1,11.61178333,33.04355,25.14361667,1.02E-04,0.817433333,98.88016667,36.74513333,43.753
20161101,4,77,2016,11,1,11.61161667,33.04451667,25.14441667,9.96E-05,0.812583333,98.887,36.74776833,43.753
20161101,4,78,2016,11,1,11.61091667,33.04628333,25.14595,9.72E-05,0.810183333,98.69766667,36.67738,43.753
20161101,4,79,2016,11,1,11.61198333,33.05036667,25.1489,1.02E-04,0.8441,98.76366667,36.70384833,43.753
20161101,4,80,2016,11,1,11.60768571,33.05145714,25.15061429,1.02E-04,0.837657143,98.522,36.61089571,43.753
20161101,4,81,2016,11,1,11.60733333,33.0532,25.15203333,9.96E-05,0.862966667,98.434,36.57847333,43.753
20161101,4,82,2016,11,1,11.60896667,33.05788333,25.1554,1.02E-04,0.8074,98.4445,36.584815,43.753
20161101,4,83,2016,11,1,11.62256667,33.06325,25.15708333,1.02E-04,0.828733333,98.2045,36.50743833,43.753
20161101,4,84,2016,11,1,11.6319125,33.068975,25.1598625,1.00E-04,0.7887625,98.128875,36.48795875,43.753
20161101,4,85,2016,11,1,11.63561667,33.07041667,25.16033333,9.72E-05,0.75475,97.94116667,36.42143667,43.753
20161101,4,86,2016,11,1,11.640625,33.072125,25.160725,9.84E-05,0.77045,97.8965,36.409025,43.753
20161101,4,87,2016,11,1,11.647675,33.0746,25.1613875,1.02E-04,0.7492875,98.185,36.52231125,43.753
20161101,4,88,2016,11,1,11.6833,33.08495,25.1629,1.02E-04,0.760083333,98.4155,36.63823333,43.753
20161101,4,89,2016,11,1,11.74521667,33.11226667,25.17275,1.02E-04,0.747366667,98.48166667,36.71748167,43.753
20161101,4,90,2016,11,1,11.81548571,33.13928571,25.18072857,1.02E-04,0.758771429,98.32385714,36.71954571,43.753
20161101,4,91,2016,11,1,11.82604286,33.15611429,25.19187143,9.99E-05,0.741742857,98.42885714,36.77124714,43.753
20161101,4,92,2016,11,1,11.82266667,33.15848333,25.19435,9.72E-05,0.70515,98.4685,36.78404333,43.753
20161101,4,93,2016,11,1,11.826,33.16118,25.19586,1.02E-04,0.70242,98.4392,36.776486,43.753
20161101,4,94,2016,11,1,11.83702857,33.17214286,25.20234286,1.04E-04,0.688557143,98.21485714,36.70386429,43.753
20161101,4,95,2016,11,1,11.842625,33.179025,25.20665,1.02E-04,0.70215,98.23975,36.7192275,43.753
20161101,4,96,2016,11,1,11.84235,33.18135,25.2085625,1.02E-04,0.6998625,98.1025,36.66839875,43.753
20161101,4,97,2016,11,1,11.84288,33.18398,25.2105,1.02E-04,0.68338,98.3546,36.763702,43.753
20161101,4,98,2016,11,1,11.84196667,33.2051,25.22715,1.02E-04,0.67795,97.93883333,36.61299833,43.753
20161101,4,99,2016,11,1,11.83604,33.2292,25.24696,1.05E-04,0.66198,97.8416,36.578352,43.753
20161101,4,100,2016,11,1,11.83397647,33.23818824,25.25436471,1.02E-04,0.665097059,96.55394118,36.09772912,43.753
20161101,4,101,2016,11,1,11.8261,33.2488875,25.26415,1.02E-04,0.6009,96.04925,35.90584375,43.753
20161101,4,102,2016,11,1,11.816125,33.2511375,25.267775,1.00E-04,0.600225,95.677125,35.7598725,43.753
20161101,4,103,2016,11,1,11.80872857,33.25157143,25.2695,1.02E-04,0.589385714,95.47085714,35.67736714,43.753
20161101,4,104,2016,11,1,11.808252,33.252988,25.270736,9.97E-05,0.594216,94.97024,35.4903076,43.753
20170602,1,1,2017,6,2,11.24636216,29.06419459,22.11592162,316.6486486,0.708745946,274.8224595,98.52126162,43.903
20170602,1,2,2017,6,2,11.01634667,29.11372,22.19344667,451.8666667,0.888486667,276.0422667,98.50652467,43.903
20170602,1,3,2017,6,2,10.69515385,29.21648462,22.3273,498,1.396623077,277.5648462,98.44128769,43.903
20170602,1,4,2017,6,2,10.57879167,29.28969167,22.403525,273.5,1.727141667,278.06075,98.42146917,43.903
20170602,1,5,2017,6,2,10.48356,29.35816,22.47247,171.5,1.90097,278.1939,98.314057,43.903
20170602,1,6,2017,6,2,10.32523,29.47466,22.58906,115.79,1.79057,279.1433,98.39356,43.903
20170602,1,7,2017,6,2,10.21188,29.53837,22.65707,80.52,1.55793,280.3465,98.619974,43.903
20170602,1,8,2017,6,2,10.19826,29.542,22.6621,56.52,1.50032,279.9804,98.464576,43.903
20170602,1,9,2017,6,2,10.17165556,29.55717778,22.67823333,39.46666667,1.440011111,280.0297778,98.43567333,43.903
20170602,1,10,2017,6,2,10.12415556,29.5859,22.70827778,28.08888889,1.381833333,279.8607778,98.29495778,43.903
20170602,1,11,2017,6,2,10.107,29.59493333,22.71808889,19.92222222,1.347766667,279.1187778,98.00411667,43.903
20170602,1,12,2017,6,2,10.0989625,29.598525,22.7222,14.3875,1.344575,278.672625,97.83276125,43.903
20170602,1,13,2017,6,2,10.09105,29.6021375,22.7263,10.5225,1.3151875,277.778125,97.50451375,43.903
20170602,1,14,2017,6,2,10.076475,29.610625,22.735275,7.59375,1.331225,277.9955,97.55568125,43.903
20170602,1,15,2017,6,2,10.06924286,29.61434286,22.73932857,5.465714286,1.312671429,277.244,97.27926857,43.903
20170602,1,16,2017,6,2,10.06511429,29.61628571,22.74152857,3.995714286,1.2856,273.5745714,95.98459714,43.903
20170602,1,17,2017,6,2,10.06083333,29.6183,22.74385,2.955,1.2856,273.6021667,95.98659333,43.903
20170602,1,18,2017,6,2,10.04152857,29.62895714,22.75522857,2.187142857,1.303942857,278.4151429,97.64155714,43.903
20170602,1,19,2017,6,2,10.02605714,29.63682857,22.76382857,1.572857143,1.273,277.9761429,97.46005857,43.903
20170602,1,20,2017,6,2,9.9936,29.65508333,22.78325,1.146666667,1.2429,278.5261667,97.59672167,43.903
20170602,1,21,2017,6,2,9.984985714,29.6578,22.78677143,0.824857143,1.222428571,278.2994286,97.50082857,43.903
20170602,1,22,2017,6,2,9.984966667,29.65726667,22.78638333,0.5785,1.238833333,278.419,97.54233333,43.903
20170602,1,23,2017,6,2,9.9775,29.66021667,22.78991667,0.416666667,1.221666667,282.4688333,98.94711,43.903
20170602,1,24,2017,6,2,9.9487,29.67516,22.80616,0.2952,1.21924,282.3908,98.868298,43.903
20170602,1,25,2017,6,2,9.93472,29.68264,22.8142,0.2084,1.21788,281.9902,98.70311,43.903
20170602,1,26,2017,6,2,9.925266667,29.68783333,22.81978333,0.138333333,1.193683333,282.0136667,98.69475333,43.903
20170602,1,27,2017,6,2,9.91176,29.69446,22.82712,0.08904,1.20826,281.837,98.608328,43.903
20170602,1,28,2017,6,2,9.897866667,29.70258333,22.83565,0.0523,1.197266667,282.1086667,98.67935667,43.903
20170602,1,29,2017,6,2,9.87238,29.71884,22.8524,0.02646,1.17804,282.2718,98.692884,43.903
20170602,1,30,2017,6,2,9.854170213,29.72804043,22.86245319,0.00812234,1.174868085,282.3508085,98.68774872,43.903
20170602,2,1,2017,6,2,10.36736842,29.57156842,22.65754737,1520.684211,0.897984211,282.3486316,99.68352316,43.863
20170602,2,2,2017,6,2,10.27355833,29.58105,22.680225,1186.416667,0.962725,283.1200833,99.75961583,43.863
20170602,2,3,2017,6,2,10.23325,29.5856,22.690325,812.1875,1.18974375,283.0876875,99.66414688,43.863
20170602,2,4,2017,6,2,10.19516667,29.6064,22.71269167,599.8333333,1.343491667,283.02875,99.57579833,43.863
20170602,2,5,2017,6,2,10.13612857,29.64715714,22.754,408.4285714,1.594528571,283.5045714,99.64441714,43.863
20170602,2,6,2017,6,2,10.10804286,29.67334286,22.77892857,289,1.643557143,284.681,100.0153857,43.863
20170602,2,7,2017,6,2,10.0634,29.699,22.80611429,203.1428571,1.592271429,284.7057143,99.94538714,43.863
20170602,2,8,2017,6,2,10.00605,29.71653333,22.82896667,143.8333333,1.5683,285.7925,100.2141533,43.863
20170602,2,9,2017,6,2,10.0059,29.71241667,22.8258,102.55,1.483766667,285.3983333,100.0727233,43.863
20170602,2,10,2017,6,2,10.00506,29.71356,22.82684,73.68,1.4478,285.2498,100.019612,43.863
20170602,2,11,2017,6,2,9.973666667,29.74306667,22.85486667,53.3,1.412533333,285.0645,99.90726167,43.863
20170602,2,12,2017,6,2,9.83858,29.87314,22.97774,38.4,1.37932,285.9106,100.001946,43.863
20170602,2,13,2017,6,2,9.8198,29.88946,22.99346,28.3,1.35766,286.6082,100.216502,43.863
20170602,2,14,2017,6,2,9.79542,29.89978,23.00538,20.76,1.3293,290.1904,101.422616,43.863
20170602,2,15,2017,6,2,9.76688,29.913,23.02022,15.22,1.31004,290.2214,101.3796,43.863
20170602,2,16,2017,6,2,9.7171,29.9317,23.04264,11.24,1.29692,289.9444,101.186188,43.863
20170602,2,17,2017,6,2,9.6301,29.9625,23.08036,8.204,1.25968,290.1408,101.084142,43.863
20170602,2,18,2017,6,2,9.547425,29.991575,23.1159,6.2075,1.25585,290.17225,100.9328925,43.863
20170602,2,19,2017,6,2,9.45048,30.01882,23.15226,4.682,1.20278,289.5962,100.537702,43.863
20170602,2,20,2017,6,2,8.772115385,30.30021795,23.47458462,3.25974359,1.02654359,290.3597436,99.50181282,43.863
20170602,3,1,2017,6,2,9.982547619,30.07335714,23.11072381,696.1428571,0.654938095,289.7309048,101.8031867,43.811
20170602,3,2,2017,6,2,9.90592,30.07256,23.12238,473.6,0.80194,290.3216,101.839924,43.811
20170602,3,3,2017,6,2,9.86046,30.0756,23.13202,354.2,0.90738,290.0224,101.63623,43.811
20170602,3,4,2017,6,2,9.704983333,30.106,23.18028333,261.8333333,0.994566667,291.8593333,101.9544783,43.811
20170602,3,5,2017,6,2,9.09616,30.26314,23.39688,196.4,1.1672,294.7654,101.712944,43.811
